year,km_driven,seats,max_power (in bph),Mileage,Engine (CC),Maruti,Hyundai,Honda,Toyota,Ford,Mahindra,Tata,Chevrolet,Renault,Volkswagen,Petrol,Diesel,CNG,LPG,Individual,Dealer,TrustmarkDealer,Manual,Automatic,FirstOwner,SecondOwner,ThirdOwner,Fourth&AboveOwner,TestDriveCar,selling_price
2006,44000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,94500
2017,186000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1110000
2014,79000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,570000
2015,60000,5,74.0,22.95,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,350000
2019,11500,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2012,56000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,180000
2011,175000,5,73.9,21.1,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,170000
2014,150000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,409999
2012,110000,5,90.0,23.0,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,350000
2010,95000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,135000
2010,100000,5,73.9,21.1,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,220000
2014,84000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,500000
2016,40000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,875000
2011,175000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,175000
2019,20000,5,68.0,20.3,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,420000
2012,70000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,180000
2007,110000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,118000
2009,90000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,170000
2010,120000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,180000
2009,120000,5,73.9,21.1,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,155000
2011,70000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250000
2017,50000,5,108.62,21.66,1498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,550000
2013,76000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,380000
2019,5000,7,72.0,20.0,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,650000
2013,85000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,350000
2018,15000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,650000
2019,40000,5,126.2,22.0,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1200000
2015,108000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,850000
2015,60000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,320000
2016,50000,5,88.7,23.0,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,325000
2014,50000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,215000
2018,25000,5,81.8,22.0,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,560000
2017,30000,5,67.04,23.1,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,400000
2017,45000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,725000
2013,39000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,229999
2016,38600,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,950000
2017,48698,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,975000
2018,32995,5,81.8,20.52,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,445000
2018,60000,5,74.0,22.95,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,539000
2015,130000,5,83.8,20.45,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,550000
2011,120000,5,73.9,22.07,1199,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,330000
2014,80000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,220000
2007,75000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,150000
2009,90000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,170000
2018,90000,5,67.05,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,730000
2016,120000,5,74.0,22.95,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,320000
2014,30000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,300000
2016,25339,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,562000
2014,10000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250000
2017,35000,5,88.7,20.65,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,484999
2013,35000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,280000
2015,68000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,571000
2012,60000,5,74.0,22.3,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,175000
2011,70000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,204999
2015,62000,7,74.96,21.0,1498,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,445000
2016,39000,5,126.2,19.67,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,819999
2016,39000,5,88.7,21.38,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,825000
2015,92651,5,98.96,21.7,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,599000
2013,45000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,165000
2016,23700,5,81.8,20.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,470000
2017,50000,5,108.45,20.37,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,900000
2017,60000,5,88.73,21.19,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,715000
2014,80000,5,68.05,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,300000
2016,80000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,380000
2014,25000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,351000
2020,5000,5,47.3,22.05,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,350000
2015,80000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,535000
2016,19000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,280000
2019,33000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,650000
2020,65000,5,81.86,20.14,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,360000
2017,40000,5,108.62,21.66,1498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,575000
2016,50000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,325000
2016,20000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250000
2014,69000,5,83.8,19.87,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,425000
2016,22947,5,81.8,20.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,500000
2013,30000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,300000
2016,7672,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,270000
2010,36659,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,160000
2009,70000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,160000
2012,100000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,220000
2017,48000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,670000
2018,35000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,780000
2017,23000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,515000
2017,14000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,800000
2013,60000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,200000
2013,35000,5,67.1,20.92,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,250000
2012,120000,5,78.0,21.8,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,250000
2014,68000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,650000
2016,60000,7,98.6,21.9,1498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,950000
2016,35000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2017,40000,5,84.0,20.3,1199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,493000
2010,124316,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,185000
2019,6544,5,115.0,20.0,1497,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1225000
2008,30000,5,68.05,19.81,1086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,130000
2019,19000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,685000
2020,5000,5,61.7,21.94,1196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,399000
2012,97000,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,450000
2012,103994,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,320000
2011,115000,5,88.8,21.5,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,350000
2012,178000,5,74.0,22.3,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,285000
2011,80000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,300000
2004,100000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,100000
2012,41000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,300000
2011,70000,5,67.1,20.92,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,199000
2012,90000,5,83.8,20.46,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,545000
2014,80000,7,88.8,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,570000
2009,100000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,114999
2018,35000,5,84.0,20.3,1199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,450000
2019,5000,7,72.0,20.0,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,600000
2014,40000,5,67.1,20.92,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,254999
2008,35008,5,67.05,21.79,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,221000
2014,54891,5,67.04,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,480000
2018,30000,5,126.2,22.0,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1000000
2012,100000,5,63.1,23.08,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,245000
2010,83585,5,87.2,21.43,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,425000
2017,48406,5,83.8,19.87,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,750000
2016,56239,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,570000
2015,33243,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,585000
2018,35000,7,83.8,21.04,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,900000
2015,50000,5,83.11,20.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,400000
2009,35000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,140000
2017,29000,5,67.0,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,380000
2018,15000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,630000
2009,17000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,120000
2012,120000,5,88.8,21.12,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,287000
2016,45000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2016,25000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2015,50000,5,67.04,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,300000
2010,110000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,210000
2013,87000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,500000
2013,148000,7,88.8,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,509999
2013,60000,5,88.76,21.27,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,459999
2015,18000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,310000
2018,80000,5,74.0,22.95,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,775000
2004,96000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,105000
2013,210000,5,88.76,21.9,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,360000
2012,60000,5,105.0,20.5,1598,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,400000
2014,90000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,600000
2012,120000,5,65.0,21.03,1461,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,140000
2008,100000,5,70.0,19.61,1405,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,210000
2008,40000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,200000
2013,140000,5,88.76,21.02,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,316000
2015,100000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,650000
2014,30000,5,68.05,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2018,19000,5,98.96,23.0,1498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,900000
2015,40000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,600000
2014,106000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,575000
2012,80000,5,103.6,20.54,1598,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,280000
2015,74000,5,88.73,21.19,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,580000
2013,70000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,500000
2011,80000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,225000
2011,100000,5,90.0,23.0,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,350000
2011,80000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,235000
2010,35000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,190000
2011,79000,5,88.8,21.12,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,325000
2011,120000,5,103.6,20.54,1598,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,300000
2017,10000,5,84.0,20.3,1199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2013,108800,5,74.0,22.9,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,450000
2009,70000,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,199000
2011,72000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,240000
2006,100000,5,46.3,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,120000
2017,100000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,265000
2008,120000,8,35.0,19.7,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,100000
2015,100000,5,88.7,23.0,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,400000
2013,40000,5,88.8,21.9,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,345000
2018,15000,5,81.8,20.89,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,620000
2018,10000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,700000
2012,90000,5,74.0,22.3,1248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,200000
2011,185000,5,87.2,21.43,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,365000
2018,9000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,740000
2019,19000,5,81.8,20.89,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,570000
2013,100000,5,70.0,23.57,1396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,250000
2017,20000,5,67.0,20.51,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,430000
2014,35000,5,55.2,21.1,814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,225000
2014,70000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,440000
2013,105000,5,74.0,23.4,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,420000
2013,152186,5,83.8,20.45,1461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,425000
2013,82246,5,78.9,20.36,1197,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,295000
2016,20000,5,81.8,20.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,540000
2011,100000,5,67.1,23.59,1364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,350000
2011,78562,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,250000
2011,96000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,450000
2014,50000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,420000
2011,35000,5,126.32,22.32,1582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,375000
2017,10000,5,67.04,23.1,998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,430000
2017,35000,5,83.1,21.4,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,630000
2018,23000,5,84.0,20.3,1199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2013,80000,5,88.76,21.9,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,370000
2019,40000,5,81.8,21.21,1197,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,550000
2017,30000,5,67.0,23.01,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,300000
2011,120000,5,69.0,23.03,1396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,150000
2016,90000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,550000
2015,90000,5,88.73,22.54,1396,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,500000
2014,110000,7,88.76,20.77,1248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,525000
2019,90000,5,67.0,23.01,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,220000
2013,35000,5,47.3,22.74,796,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,215000
2012,100000,5,103.6,20.54,1598,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,335000
2011,120000,5,68.0,20.0,1399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,135000
