median_income,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,LESS_THAN_1H_OCEAN,INLAND,NEAR_BAY,NEAR_OCEAN,ISLAND,median_house_value
2.5625,-122.17,37.76,33,1280,307.0,999,286,0,0,1,0,0,89300
1.9821,-122.17,37.75,43,1587,320.0,907,306,0,0,1,0,0,98300
2.5043,-122.17,37.75,41,1257,271.0,828,230,0,0,1,0,0,92300
2.3281,-122.17,37.75,44,1218,248.0,763,254,0,0,1,0,0,88800
1.4375,-122.17,37.75,48,1751,390.0,935,349,0,0,1,0,0,90000
2.5122,-122.16,37.76,45,2299,514.0,1437,484,0,0,1,0,0,95500
1.5625,-122.16,37.75,38,2457,624.0,1516,482,0,0,1,0,0,91700
3.1587,-122.17,37.75,47,998,211.0,597,185,0,0,1,0,0,100400
1.8426,-122.17,37.76,40,1685,343.0,949,342,0,0,1,0,0,94800
4.6696,-122.16,37.76,46,1827,307.0,881,302,0,0,1,0,0,164300
2.4598,-122.16,37.76,36,2781,574.0,1438,519,0,0,1,0,0,155500
6.0749,-122.15,37.76,39,1823,286.0,763,270,0,0,1,0,0,196900
4.8304,-122.14,37.77,27,2229,365.0,1297,355,0,0,1,0,0,279100
5.5701,-122.14,37.76,34,1513,231.0,545,211,0,0,1,0,0,252800
5.37,-122.13,37.76,26,3266,491.0,1222,533,0,0,1,0,0,275400
6.86,-122.12,37.75,33,1809,261.0,808,219,0,0,1,0,0,250000
7.6923,-122.12,37.75,28,794,111.0,329,109,0,0,1,0,0,329800
4.0313,-122.14,37.75,36,690,105.0,299,109,0,0,1,0,0,195500
6.8323,-122.14,37.75,33,1334,200.0,579,202,0,0,1,0,0,255900
4.975,-122.13,37.75,30,414,54.0,137,50,0,0,1,0,0,311100
5.3602,-122.13,37.75,36,768,93.0,229,93,0,0,1,0,0,330000
5.0,-122.13,37.74,41,4400,666.0,1476,648,0,0,1,0,0,248900
2.925,-122.16,37.75,46,954,161.0,429,154,0,0,1,0,0,142900
3.8913,-122.15,37.75,40,1445,256.0,849,255,0,0,1,0,0,126300
3.225,-122.15,37.75,44,1938,399.0,946,331,0,0,1,0,0,135800
3.1458,-122.15,37.74,41,856,178.0,571,191,0,0,1,0,0,130600
2.537,-122.16,37.75,24,1790,454.0,1137,386,0,0,1,0,0,107900
2.5568,-122.16,37.75,44,617,131.0,378,135,0,0,1,0,0,111100
3.5083,-122.15,37.74,43,1383,275.0,853,272,0,0,1,0,0,122000
3.3125,-122.15,37.74,49,1325,277.0,764,282,0,0,1,0,0,118000
1.8235,-122.16,37.75,40,1227,294.0,928,261,0,0,1,0,0,95200
3.8047,-122.16,37.75,35,667,140.0,406,133,0,0,1,0,0,94300
2.2917,-122.17,37.74,34,1223,281.0,824,280,0,0,1,0,0,92500
2.4962,-122.17,37.75,37,1379,287.0,835,259,0,0,1,0,0,91800
4.0417,-122.16,37.74,43,1534,300.0,826,295,0,0,1,0,0,109400
3.4844,-122.16,37.74,46,1029,181.0,567,211,0,0,1,0,0,129500
4.1458,-122.16,37.74,52,771,147.0,355,144,0,0,1,0,0,143400
2.625,-122.16,37.74,47,824,223.0,533,166,0,0,1,0,0,98200
2.0227,-122.16,37.74,44,1097,239.0,609,215,0,0,1,0,0,103100
3.3333,-122.29,37.9,49,1283,238.0,576,236,0,0,1,0,0,276800
5.338,-122.29,37.9,52,1604,263.0,594,286,0,0,1,0,0,270900
3.4732,-122.29,37.89,52,2248,422.0,870,377,0,0,1,0,0,246200
3.5125,-122.3,37.9,38,2263,522.0,1027,509,0,0,1,0,0,224200
3.1375,-122.29,37.89,52,1571,349.0,693,326,0,0,1,0,0,229100
2.8036,-122.3,37.89,46,1520,402.0,815,375,0,0,1,0,0,211600
4.5824,-122.3,37.9,15,5083,1212.0,2420,1146,0,0,1,0,0,256100
3.0208,-122.3,37.89,36,1077,293.0,518,276,0,0,1,0,0,206300
4.0875,-122.3,37.89,52,1248,283.0,620,275,0,0,1,0,0,221300
4.5268,-122.33,37.89,42,1342,291.0,551,266,0,0,1,0,0,207400
1.7375,-122.34,37.88,37,3061,930.0,2556,924,0,0,1,0,0,350000
3.1795,-122.29,37.89,52,3171,698.0,1498,696,0,0,1,0,0,218200
3.8672,-122.29,37.88,50,1211,261.0,523,227,0,0,1,0,0,216700
5.1675,-122.29,37.89,52,979,175.0,374,153,0,0,1,0,0,270600
5.1696,-122.29,37.89,52,2269,380.0,1004,371,0,0,1,0,0,261400
4.2614,-122.28,37.88,52,1844,332.0,769,334,0,0,1,0,0,261300
5.0551,-122.29,37.89,52,2178,421.0,940,423,0,0,1,0,0,232200
5.6228,-122.27,37.9,42,1650,274.0,645,256,0,0,1,0,0,375400
7.8864,-122.26,37.9,52,1927,279.0,705,288,0,0,1,0,0,357300
7.9556,-122.27,37.9,52,2079,273.0,684,275,0,0,1,0,0,374400
6.174,-122.27,37.9,52,1803,240.0,572,236,0,0,1,0,0,358800
6.9414,-122.27,37.9,52,2041,270.0,671,253,0,0,1,0,0,417500
8.8342,-122.27,37.89,52,3046,373.0,975,365,0,0,1,0,0,430500
7.1754,-122.28,37.9,52,2318,328.0,779,312,0,0,1,0,0,362900
10.0825,-122.28,37.9,52,2003,250.0,658,244,0,0,1,0,0,397000
4.9083,-122.28,37.9,52,2261,328.0,819,335,0,0,1,0,0,346800
5.7912,-122.28,37.89,52,1225,169.0,412,168,0,0,1,0,0,327100
4.5893,-122.28,37.89,52,2315,408.0,835,369,0,0,1,0,0,290100
5.4171,-122.28,37.89,52,2070,329.0,722,306,0,0,1,0,0,292000
4.125,-122.28,37.89,52,2616,473.0,1085,487,0,0,1,0,0,270900
7.266,-122.27,37.89,52,2640,366.0,973,355,0,0,1,0,0,371100
5.3989,-122.27,37.89,52,1978,293.0,723,272,0,0,1,0,0,335600
7.8336,-122.26,37.9,37,2220,335.0,903,362,0,0,1,0,0,371300
6.1593,-122.25,37.89,41,1125,195.0,356,181,0,0,1,0,0,344000
6.381,-122.26,37.89,52,3078,494.0,1005,462,0,0,1,0,0,342200
6.6828,-122.26,37.89,52,3706,531.0,1205,504,0,0,1,0,0,370900
7.5385,-122.25,37.89,37,3000,457.0,987,450,0,0,1,0,0,350000
6.7138,-122.25,37.89,42,2863,460.0,1031,448,0,0,1,0,0,368600
6.2425,-122.26,37.88,52,2551,417.0,894,404,0,0,1,0,0,391800
5.7979,-122.26,37.88,52,2255,410.0,823,377,0,0,1,0,0,415300
4.2813,-122.27,37.88,52,3360,648.0,1232,621,0,0,1,0,0,284900
3.5417,-122.27,37.88,52,1693,391.0,669,367,0,0,1,0,0,287500
3.0132,-122.27,37.88,44,2252,592.0,989,550,0,0,1,0,0,272900
4.1429,-122.28,37.88,52,2495,491.0,1058,464,0,0,1,0,0,259600
4.1912,-122.28,37.88,52,1193,200.0,506,207,0,0,1,0,0,254500
3.9167,-122.28,37.88,52,1172,215.0,489,218,0,0,1,0,0,235600
3.8897,-122.29,37.88,52,2159,424.0,824,388,0,0,1,0,0,218400
3.1065,-122.29,37.88,48,2365,490.0,1034,475,0,0,1,0,0,229200
2.9926,-122.29,37.88,46,1895,442.0,920,425,0,0,1,0,0,192100
3.556,-122.29,37.88,52,1650,395.0,841,380,0,0,1,0,0,179300
1.475,-122.3,37.88,45,453,146.0,749,137,0,0,1,0,0,187500
1.6971,-122.3,37.88,52,409,97.0,208,98,0,0,1,0,0,138800
2.1705,-122.3,37.87,10,503,118.0,228,100,0,0,1,0,0,150000
2.75,-122.3,37.86,50,499,127.0,287,128,0,0,1,0,0,140600
2.5682,-122.29,37.85,52,477,119.0,218,106,0,0,1,0,0,120000
2.9,-122.3,37.88,46,1647,376.0,854,355,0,0,1,0,0,144800
2.2208,-122.3,37.87,52,3123,749.0,1695,684,0,0,1,0,0,144800
3.2344,-122.28,37.88,52,957,188.0,403,172,0,0,1,0,0,245500
3.5156,-122.28,37.87,52,589,132.0,288,131,0,0,1,0,0,200000
1.9805,-122.28,37.87,49,2026,548.0,963,521,0,0,1,0,0,173700
2.6684,-122.29,37.87,50,1829,536.0,1129,516,0,0,1,0,0,185600
3.875,-122.29,37.87,52,895,198.0,386,204,0,0,1,0,0,182600
3.006,-122.28,37.88,52,1909,416.0,811,406,0,0,1,0,0,227900
2.543,-122.28,37.87,46,3022,696.0,1293,675,0,0,1,0,0,220700
2.8676,-122.28,37.87,46,1777,446.0,805,431,0,0,1,0,0,212000
2.1907,-122.27,37.88,52,2803,930.0,1372,876,0,0,1,0,0,271400
1.7778,-122.27,37.87,30,1465,439.0,862,425,0,0,1,0,0,268800
2.52,-122.27,37.88,37,2619,682.0,1152,616,0,0,1,0,0,277800
4.2788,-122.26,37.88,52,1149,255.0,483,249,0,0,1,0,0,332500
2.944,-122.26,37.88,52,2363,604.0,1558,573,0,0,1,0,0,338900
1.725,-122.26,37.88,52,2604,837.0,1798,769,0,0,1,0,0,287500
5.2289,-122.25,37.87,41,685,141.0,266,123,0,0,1,0,0,384600
2.5562,-122.25,37.87,42,1756,465.0,2184,422,0,0,1,0,0,371400
0.949,-122.25,37.87,52,1204,460.0,2016,477,0,0,1,0,0,350000
1.1696,-122.25,37.87,52,609,236.0,1349,250,0,0,1,0,0,500001
1.4012,-122.26,37.87,52,1087,371.0,3337,350,0,0,1,0,0,175000
1.1859,-122.26,37.87,52,2773,998.0,1721,949,0,0,1,0,0,241700
1.7464,-122.27,37.87,35,3218,1108.0,1675,1000,0,0,1,0,0,216700
2.8846,-122.27,37.87,49,1350,368.0,707,350,0,0,1,0,0,211300
2.7372,-122.27,37.87,52,3084,698.0,1424,694,0,0,1,0,0,210200
3.8594,-122.28,37.86,52,938,195.0,393,189,0,0,1,0,0,196400
3.5625,-122.28,37.87,52,1813,353.0,828,339,0,0,1,0,0,191700
2.2788,-122.28,37.87,52,1233,300.0,571,292,0,0,1,0,0,182300
2.537,-122.29,37.87,44,2539,755.0,1382,713,0,0,1,0,0,175000
2.525,-122.29,37.87,46,1267,324.0,792,321,0,0,1,0,0,165900
1.9946,-122.29,37.86,52,1665,404.0,815,372,0,0,1,0,0,156900
2.8214,-122.28,37.86,52,1659,367.0,788,346,0,0,1,0,0,164300
2.6165,-122.29,37.87,52,2225,460.0,1145,430,0,0,1,0,0,150000
1.9483,-122.29,37.86,50,2485,607.0,1354,563,0,0,1,0,0,150500
1.9327,-122.28,37.86,52,2031,450.0,958,445,0,0,1,0,0,169900
1.9798,-122.28,37.86,49,2932,668.0,1361,608,0,0,1,0,0,147400
2.4167,-122.28,37.85,52,2246,472.0,1005,449,0,0,1,0,0,152700
2.5417,-122.27,37.86,49,2052,435.0,924,414,0,0,1,0,0,182700
3.3906,-122.28,37.86,52,1999,417.0,780,358,0,0,1,0,0,179300
2.5652,-122.28,37.86,52,3007,691.0,1582,636,0,0,1,0,0,157700
2.2845,-122.28,37.86,41,2214,550.0,1213,568,0,0,1,0,0,153100
2.6071,-122.27,37.86,52,1088,305.0,486,267,0,0,1,0,0,250000
3.15,-122.27,37.86,52,834,186.0,494,175,0,0,1,0,0,206300
2.6914,-122.27,37.86,52,1769,372.0,849,365,0,0,1,0,0,218800
1.8447,-122.27,37.86,52,2307,583.0,1127,548,0,0,1,0,0,198200
1.6307,-122.26,37.86,35,5161,1744.0,3276,1742,0,0,1,0,0,253600
2.9044,-122.26,37.86,52,3497,832.0,1493,794,0,0,1,0,0,257400
2.9405,-122.26,37.86,52,3774,744.0,1461,679,0,0,1,0,0,289500
3.3893,-122.26,37.86,52,2888,604.0,1253,538,0,0,1,0,0,241700
3.0417,-122.25,37.86,48,2153,517.0,1656,459,0,0,1,0,0,489600
7.0897,-122.25,37.86,52,1389,191.0,514,202,0,0,1,0,0,446200
5.0463,-122.25,37.86,52,1709,318.0,719,295,0,0,1,0,0,456300
1.7652,-122.25,37.86,52,1587,444.0,878,449,0,0,1,0,0,336800
7.8521,-122.24,37.86,52,1668,225.0,517,214,0,0,1,0,0,500001
9.3959,-122.24,37.85,52,3726,474.0,1366,496,0,0,1,0,0,500001
5.3794,-122.25,37.86,52,4048,663.0,1316,590,0,0,1,0,0,376900
3.2619,-122.26,37.85,52,3618,768.0,1508,755,0,0,1,0,0,309600
2.7054,-122.27,37.85,52,4076,920.0,1800,815,0,0,1,0,0,182300
2.2431,-122.27,37.85,47,2077,400.0,719,326,0,0,1,0,0,172700
1.9028,-122.27,37.85,50,1279,300.0,675,255,0,0,1,0,0,150800
1.5817,-122.27,37.85,52,1974,426.0,875,363,0,0,1,0,0,153600
2.2841,-122.27,37.85,52,335,83.0,152,77,0,0,1,0,0,106300
1.3785,-122.27,37.85,47,1375,307.0,843,319,0,0,1,0,0,142300
2.9018,-122.28,37.85,52,610,145.0,281,132,0,0,1,0,0,119400
1.73,-122.28,37.85,44,1025,198.0,506,204,0,0,1,0,0,147900
2.2625,-122.28,37.85,48,2063,484.0,1054,466,0,0,1,0,0,132900
2.2106,-122.29,37.84,35,1872,419.0,1017,414,0,0,1,0,0,132500
2.6997,-122.28,37.83,52,3108,813.0,1623,765,0,0,1,0,0,126900
4.0018,-122.3,37.84,14,7355,2408.0,3100,2051,0,0,1,0,0,143800
7.8772,-122.23,37.83,52,2990,379.0,947,361,0,0,1,0,0,500001
11.8603,-122.22,37.82,39,2492,310.0,808,315,0,0,1,0,0,500001
13.499,-122.22,37.82,42,2991,335.0,1018,335,0,0,1,0,0,500001
12.2138,-122.23,37.82,52,3242,366.0,1001,352,0,0,1,0,0,500001
8.1872,-122.23,37.82,52,3051,381.0,1005,369,0,0,1,0,0,466100
12.3804,-122.23,37.82,52,3494,396.0,1192,383,0,0,1,0,0,500001
5.8948,-122.24,37.83,52,1757,246.0,585,227,0,0,1,0,0,457800
8.1194,-122.24,37.83,52,2449,312.0,916,316,0,0,1,0,0,471600
8.7477,-122.23,37.82,52,1611,203.0,556,179,0,0,1,0,0,500001
6.155,-122.24,37.82,52,3665,517.0,1470,520,0,0,1,0,0,398600
5.883,-122.25,37.82,52,2474,403.0,1104,398,0,0,1,0,0,340700
5.2128,-122.23,37.76,52,3037,516.0,1242,518,0,0,1,0,0,289900
4.7188,-122.23,37.76,52,2269,323.0,805,321,0,0,1,0,0,335300
5.2915,-122.23,37.76,52,1316,177.0,378,162,0,0,1,0,0,333000
2.6411,-122.24,37.77,52,1153,235.0,481,223,0,0,1,0,0,241000
3.3214,-122.23,37.77,52,772,179.0,409,160,0,0,1,0,0,189600
3.6417,-122.24,37.77,52,1711,386.0,885,373,0,0,1,0,0,206300
3.0161,-122.25,37.77,52,2650,566.0,1468,567,0,0,1,0,0,215700
3.1771,-122.25,37.77,52,1038,220.0,482,215,0,0,1,0,0,210200
3.4531,-122.25,37.77,52,1527,320.0,825,264,0,0,1,0,0,208800
4.3098,-122.25,37.77,52,859,157.0,429,158,0,0,1,0,0,197900
3.3438,-122.26,37.78,52,970,217.0,528,208,0,0,1,0,0,201300
2.9213,-122.26,37.78,52,1045,239.0,496,216,0,0,1,0,0,190800
2.6806,-122.27,37.78,52,1408,280.0,718,265,0,0,1,0,0,207900
3.7708,-122.27,37.78,52,1222,264.0,630,265,0,0,1,0,0,215300
3.9444,-122.27,37.78,45,1169,263.0,723,286,0,0,1,0,0,212900
5.2601,-122.27,37.78,13,2020,535.0,959,486,0,0,1,0,0,292700
2.5444,-122.28,37.79,30,4145,869.0,3668,855,0,0,1,0,0,275000
2.6447,-122.3,37.77,42,2038,368.0,2037,355,0,0,1,0,0,200000
1.9427,-122.29,37.78,42,1241,309.0,821,300,0,0,1,0,0,102200
2.9688,-122.28,37.77,52,1468,363.0,870,347,0,0,1,0,0,220800
3.75,-122.28,37.77,27,3997,1073.0,1901,966,0,0,1,0,0,242800
5.1702,-122.29,37.76,18,2873,763.0,1243,663,0,0,1,0,0,265400
2.5139,-122.28,37.78,50,1487,306.0,730,327,0,0,1,0,0,219000
2.9732,-122.26,37.77,52,1670,350.0,793,299,0,0,1,0,0,282100
5.5337,-122.27,37.77,52,2252,388.0,1033,434,0,0,1,0,0,372000
4.1667,-122.27,37.77,52,1731,377.0,872,363,0,0,1,0,0,225800
2.7115,-122.27,37.77,52,1710,481.0,849,457,0,0,1,0,0,220800
3.3269,-122.27,37.77,52,2388,559.0,1121,518,0,0,1,0,0,234500
3.2685,-122.25,37.77,52,2156,458.0,872,445,0,0,1,0,0,254200
4.7778,-122.26,37.77,52,1565,315.0,637,297,0,0,1,0,0,351800
4.226,-122.26,37.77,52,1704,371.0,663,340,0,0,1,0,0,275000
3.3571,-122.26,37.77,52,1210,168.0,411,172,0,0,1,0,0,405400
2.9899,-122.26,37.77,52,2097,444.0,915,413,0,0,1,0,0,228100
2.875,-122.26,37.77,52,1848,479.0,921,477,0,0,1,0,0,234000
2.3882,-122.24,37.77,43,955,284.0,585,266,0,0,1,0,0,162500
2.975,-122.25,37.77,43,4329,1110.0,2086,1053,0,0,1,0,0,243400
5.1039,-122.23,37.76,52,3011,542.0,1303,535,0,0,1,0,0,273800
4.1458,-122.23,37.76,52,1049,185.0,374,176,0,0,1,0,0,248500
3.4762,-122.24,37.76,52,2504,516.0,979,472,0,0,1,0,0,244000
2.6833,-122.24,37.76,52,1846,471.0,827,446,0,0,1,0,0,240900
5.75,-122.23,37.76,52,1705,246.0,658,253,0,0,1,0,0,306300
3.9632,-122.23,37.75,50,1542,289.0,654,268,0,0,1,0,0,240000
4.8711,-122.24,37.75,27,4051,753.0,1499,797,0,0,1,0,0,286600
3.0718,-122.24,37.76,52,2646,581.0,1128,522,0,0,1,0,0,266700
3.6719,-122.24,37.76,49,2428,525.0,1110,492,0,0,1,0,0,229800
4.6094,-122.24,37.76,52,2567,436.0,1119,415,0,0,1,0,0,229300
4.5213,-122.24,37.73,21,7031,1249.0,2930,1235,0,0,1,0,0,228400
4.4562,-122.25,37.74,25,1914,365.0,897,390,0,0,1,0,0,206200
7.611,-122.24,37.72,5,18634,2885.0,7427,2718,0,0,1,0,0,350700
3.2689,-122.27,37.73,31,5785,1379.0,2973,1312,0,0,1,0,0,231000
3.567,-122.25,37.76,52,2876,648.0,1340,632,0,0,1,0,0,252900
3.6875,-122.27,37.74,28,6909,1554.0,2974,1484,0,0,1,0,0,353900
4.7695,-122.27,37.77,23,5679,1270.0,2690,1151,0,0,1,0,0,291700
3.1972,-122.28,37.75,20,1156,365.0,583,326,0,0,1,0,0,100000
7.2634,-122.06,37.77,12,14316,2045.0,5781,2007,0,0,1,0,0,341600
7.0568,-122.06,37.73,5,3596,467.0,1738,512,0,0,1,0,0,412500
4.635,-122.06,37.71,36,3541,570.0,1478,529,0,0,1,0,0,248600
5.3015,-122.07,37.71,40,1808,302.0,746,270,0,0,1,0,0,254900
4.9801,-122.07,37.71,36,2879,480.0,1235,455,0,0,1,0,0,241500
5.4834,-122.07,37.72,26,3204,477.0,1411,484,0,0,1,0,0,295200
6.187,-122.08,37.72,31,3866,531.0,1368,521,0,0,1,0,0,340400
5.6194,-122.08,37.72,32,2476,368.0,1048,367,0,0,1,0,0,274700
5.4639,-122.08,37.71,35,2211,350.0,1004,365,0,0,1,0,0,238600
5.1498,-122.09,37.71,35,2663,387.0,1086,367,0,0,1,0,0,266400
5.8382,-122.1,37.72,30,2599,366.0,922,350,0,0,1,0,0,330200
4.65,-122.11,37.71,36,4569,824.0,1950,819,0,0,1,0,0,206800
4.3819,-122.1,37.7,25,2973,622.0,1413,595,0,0,1,0,0,209200
3.7222,-122.1,37.69,30,3115,625.0,1444,568,0,0,1,0,0,195800
5.2855,-122.09,37.71,31,1843,282.0,749,269,0,0,1,0,0,253500
4.3375,-122.09,37.7,31,2053,336.0,867,329,0,0,1,0,0,241800
5.2131,-122.1,37.71,27,6740,1073.0,2723,1035,0,0,1,0,0,252500
6.005,-122.09,37.7,30,1751,269.0,731,263,0,0,1,0,0,263900
5.0519,-122.08,37.71,38,1663,295.0,781,301,0,0,1,0,0,227000
4.8237,-122.08,37.71,38,3716,657.0,1784,652,0,0,1,0,0,220900
5.2497,-122.08,37.7,32,2718,447.0,1156,410,0,0,1,0,0,259300
4.125,-122.07,37.7,39,1420,272.0,645,277,0,0,1,0,0,232500
4.6005,-122.06,37.7,37,1893,310.0,821,315,0,0,1,0,0,231600
3.5187,-122.06,37.7,33,3906,790.0,1912,770,0,0,1,0,0,209400
3.0,-122.07,37.7,32,3400,736.0,1487,694,0,0,1,0,0,223200
3.4934,-122.08,37.7,25,3402,758.0,1645,710,0,0,1,0,0,209900
2.9861,-122.09,37.7,33,4413,1107.0,2239,1051,0,0,1,0,0,208200
2.5362,-122.07,37.69,29,2304,618.0,1021,552,0,0,1,0,0,203800
3.3021,-122.08,37.69,36,2350,499.0,1105,467,0,0,1,0,0,195700
3.0964,-122.07,37.69,31,5914,1309.0,2999,1295,0,0,1,0,0,190500
2.8512,-122.08,37.69,43,1575,324.0,740,284,0,0,1,0,0,181000
3.3478,-122.08,37.69,42,1414,274.0,629,244,0,0,1,0,0,184900
2.3958,-122.08,37.68,37,848,202.0,314,205,0,0,1,0,0,190800
3.5295,-122.08,37.68,15,3051,685.0,1479,668,0,0,1,0,0,242200
4.8036,-122.09,37.69,20,4296,817.0,1732,800,0,0,1,0,0,188300
3.851,-122.15,37.74,52,2898,557.0,1338,550,0,0,1,0,0,183500
4.0662,-122.14,37.74,52,1071,201.0,440,192,0,0,1,0,0,204200
4.6042,-122.14,37.73,51,2619,403.0,922,393,0,0,1,0,0,251900
2.2,-122.15,37.74,49,1494,316.0,611,288,0,0,1,0,0,187500
4.1164,-122.16,37.73,52,2260,416.0,994,412,0,0,1,0,0,198200
3.95,-122.15,37.74,52,1394,223.0,545,230,0,0,1,0,0,219000
4.9135,-122.15,37.73,52,1028,129.0,317,143,0,0,1,0,0,275000
2.8355,-122.15,37.73,45,3758,819.0,1573,736,0,0,1,0,0,245400
3.25,-122.17,37.73,46,2163,470.0,925,435,0,0,1,0,0,177500
2.8301,-122.16,37.73,49,1699,408.0,768,385,0,0,1,0,0,171600
3.7159,-122.17,37.73,52,1555,289.0,620,292,0,0,1,0,0,183300
2.5625,-122.16,37.73,52,1114,206.0,425,207,0,0,1,0,0,175000
3.8047,-122.18,37.72,45,1498,313.0,1003,305,0,0,1,0,0,156700
3.375,-122.18,37.71,45,726,147.0,519,135,0,0,1,0,0,157500
3.244,-122.17,37.71,38,890,200.0,481,198,0,0,1,0,0,179800
4.0268,-122.18,37.7,36,2639,533.0,1209,519,0,0,1,0,0,205500
3.3906,-122.18,37.7,35,2562,554.0,1398,525,0,0,1,0,0,178900
5.5461,-122.19,37.71,36,361,69.0,158,58,0,0,1,0,0,262500
3.371,-122.17,37.72,42,3008,659.0,1817,664,0,0,1,0,0,165000
3.5313,-122.17,37.72,46,1369,284.0,766,289,0,0,1,0,0,159700
3.663,-122.17,37.72,5,1692,398.0,814,328,0,0,1,0,0,158300
2.875,-122.16,37.72,38,1007,245.0,618,239,0,0,1,0,0,144800
4.0202,-122.17,37.72,43,3783,814.0,2139,789,0,0,1,0,0,166300
4.5553,-122.16,37.71,37,1507,242.0,632,253,0,0,1,0,0,191000
3.4643,-122.16,37.71,36,666,132.0,366,134,0,0,1,0,0,175000
3.3431,-122.16,37.72,10,2229,601.0,877,485,0,0,1,0,0,137500
2.1898,-122.15,37.73,28,2215,587.0,830,573,0,0,1,0,0,141700
2.9097,-122.15,37.72,31,1616,372.0,739,379,0,0,1,0,0,210900
3.375,-122.15,37.72,47,1190,251.0,540,266,0,0,1,0,0,198300
2.8125,-122.15,37.72,29,4169,1047.0,2024,962,0,0,1,0,0,157400
5.0,-122.14,37.73,52,2024,320.0,823,334,0,0,1,0,0,264700
3.0673,-122.14,37.73,38,1723,394.0,711,353,0,0,1,0,0,218400
3.8125,-122.14,37.73,43,2264,390.0,931,368,0,0,1,0,0,235100
6.9096,-122.13,37.73,33,1996,268.0,686,270,0,0,1,0,0,341800
7.912,-122.13,37.72,26,2862,394.0,1030,397,0,0,1,0,0,367300
3.8393,-122.13,37.72,35,2183,383.0,976,392,0,0,1,0,0,243500
4.0,-122.12,37.71,35,1037,207.0,552,210,0,0,1,0,0,167900
6.5095,-122.13,37.72,25,1134,153.0,340,171,0,0,1,0,0,371200
3.5156,-122.14,37.72,39,786,132.0,288,132,0,0,1,0,0,218900
2.983,-122.14,37.72,45,1397,253.0,555,248,0,0,1,0,0,202700
3.524,-122.13,37.72,45,2315,451.0,1006,444,0,0,1,0,0,186200
3.1103,-122.13,37.71,44,1613,339.0,776,346,0,0,1,0,0,188900
3.5781,-122.13,37.71,44,1421,298.0,609,270,0,0,1,0,0,180000
3.1682,-122.15,37.71,18,5778,1526.0,2441,1352,0,0,1,0,0,202700
2.6101,-122.14,37.71,27,3094,866.0,1364,789,0,0,1,0,0,181700
3.6932,-122.14,37.71,18,3905,1007.0,2197,1044,0,0,1,0,0,166800
3.4583,-122.13,37.7,43,3046,557.0,1333,544,0,0,1,0,0,183700
3.9032,-122.13,37.7,19,3516,710.0,1810,703,0,0,1,0,0,218000
4.0208,-122.15,37.71,36,998,178.0,531,183,0,0,1,0,0,191500
3.5547,-122.15,37.7,36,1464,244.0,672,261,0,0,1,0,0,194700
4.5859,-122.14,37.7,17,1463,292.0,695,330,0,0,1,0,0,187200
2.6321,-122.13,37.7,21,4124,1054.0,2162,998,0,0,1,0,0,223100
3.395,-122.13,37.69,17,2380,769.0,1216,643,0,0,1,0,0,271300
3.9702,-122.14,37.7,36,1266,228.0,606,239,0,0,1,0,0,194100
5.0043,-122.16,37.7,36,2239,391.0,1203,379,0,0,1,0,0,190400
4.4659,-122.14,37.69,38,1571,317.0,874,301,0,0,1,0,0,189100
3.6625,-122.15,37.69,38,1246,221.0,637,222,0,0,1,0,0,184600
3.8864,-122.15,37.69,36,1501,287.0,703,276,0,0,1,0,0,197300
3.4583,-122.15,37.7,36,1468,252.0,733,229,0,0,1,0,0,192600
3.7813,-122.16,37.69,36,1118,219.0,625,228,0,0,1,0,0,192200
2.9917,-122.16,37.7,36,1097,208.0,568,225,0,0,1,0,0,194600
4.4375,-122.16,37.7,36,1719,303.0,836,311,0,0,1,0,0,193500
4.0,-122.17,37.7,24,1755,365.0,952,362,0,0,1,0,0,202600
2.3869,-122.16,37.68,16,1687,348.0,568,352,0,0,1,0,0,83300
4.7609,-122.17,37.69,24,2262,391.0,1125,366,0,0,1,0,0,212600
5.4858,-122.18,37.68,5,2087,407.0,840,401,0,0,1,0,0,187800
4.3971,-122.16,37.69,36,1480,278.0,796,283,0,0,1,0,0,205700
4.0109,-122.15,37.69,36,1545,273.0,863,267,0,0,1,0,0,192900
4.3864,-122.15,37.68,35,2632,447.0,1349,486,0,0,1,0,0,205200
4.2841,-122.15,37.68,30,2261,443.0,929,383,0,0,1,0,0,213400
5.1312,-122.15,37.69,39,1670,308.0,957,335,0,0,1,0,0,183600
2.9958,-122.14,37.69,37,2141,535.0,1093,555,0,0,1,0,0,178400
3.6364,-122.14,37.68,27,3337,613.0,1489,607,0,0,1,0,0,219200
2.7955,-122.14,37.68,31,3184,716.0,1561,628,0,0,1,0,0,183100
2.9507,-122.1,37.69,44,2341,500.0,1256,485,0,0,1,0,0,157100
3.4375,-122.12,37.69,30,1197,269.0,695,279,0,0,1,0,0,157800
2.875,-122.13,37.69,34,1131,278.0,560,237,0,0,1,0,0,161700
3.0345,-122.12,37.71,38,1164,284.0,632,289,0,0,1,0,0,152100
2.679,-122.12,37.7,41,3495,787.0,1849,750,0,0,1,0,0,144900
2.9922,-122.12,37.7,17,2488,617.0,1287,538,0,0,1,0,0,179900
4.1042,-122.12,37.69,35,2681,508.0,1580,536,0,0,1,0,0,179100
2.5833,-122.12,37.7,19,2495,635.0,1571,579,0,0,1,0,0,159900
2.1552,-122.11,37.7,23,1689,461.0,828,443,0,0,1,0,0,161400
